URL,Page,Preferred,Mall,Product Name,Main Category,Sub Category 1,Sub Category 2,Sub Category 3,Sub Category 4,Current Rating,Total Rating,Total Sold,Favorite,Discount Range,Price Range,Discount Percentage,Free Shipping,Free Shipping Info,Shipping Location,Shipping Price Range,Brand Name,Store Name,Store Ratings,Store Products Count,Store Response Rate,Store Response Time,Store Joined,Store Followers,Shipping From,Vouchers Available,Bundle Details,Coins Available,Product Variation List,Lowest Price Guarantee,Whole Sale,Five Star,Four Star,Three Star,Two Star,One Star,With Comments,With Media,Description
https://shopee.ph/New-4D-Earphones-Bass-Double-Speaker-HiFi-Stereo-3.5MM-In-Ear-Headphones-with-Mic-Wire-Control-Wired-Headset-i.259075794.5533672569,20,True,False,New 4D Earphones Bass Double Speaker HiFi Stereo 3.5MM In Ear Headphones with Mic+Wire Control Wired Headset,Mobiles & Gadgets,Portable Audio,Earphones,,,4.7,309,778,Favorite (115),₱320,₱89,72% OFF,True,Free shipping with min order of ₱199,"Metro Manila, Metro Manila",₱0 - ₱50,No Brand,kueler_experience_store.ph,3.5K,320,100%,within hours,6 months ago,4.5K,19356,True,False,False,"Black,Blue,White,Red",False,False,5 Star (260),4 Star (28),3 Star (12),2 Star (4),1 Star (5),With Comments (122),With Media (74),"Why Choose Us(kueler_experience_store)?✅【100% Ready Stock】🚚【24H Fast ship,Average arrival time of 6~10 days after ship!】👍【Ultra low price,Quality Assuranc】📦【Double Check Before ship,Secure Packaging】👉👉Highly recommended👈👈Feature:⭐1, Exclusive patent, quality optimization of metal composite diaphragm.⭐2. Ergonomic design, nipple-grade silicone earmuffs.⭐3. Before, the tail pipe connection adopts the bevel design, which is comfortable and easy to wear.⭐4. Sound quality, enjoy life.⭐5, The perfect gift for yourself or a friend⭐6. Type: Piston In-Ear HeadphonesSpecification:Product Name: 4D dual speaker headsetCompatible devices: Compatible with all devices that support 3.5mm interfacesMaterial: PC Mini dual driveWeight: 12gSpeaker: 8 mm speaker mini dual driveSpeaker power: rated input power: 3mW, maximum input power: 5mWImpedance: 32Ω ± 15%Speaker sensitivity: 106±3dB (at 1KW 1mW)Speaker frequency response: 20-20K HzMicrophone sensitivity: -42dB ± 3dB1kHz, 3V 0dB = 1V / paWorking temperature: -10 degrees Celsius - + -40 degrees CelsiusFunction: play / pause, answer / off, noise reduction, microphoneLine length: 1.2m📦Package:1 *Headphone2 * Ear Cap【Keyword】#earphones #earphone #earbuds #headset#headphone#headphones #earbud #xiaomiearphone #bass #earphonesbass #phone #iphone #xiaomi #huawei #oppo #vivo #DoubleSpeaker"
https://shopee.ph/Original-Huawei-Earphone-AM116-Honor-Headset-Mic-3.5mm-i.51938001.6800241842,20,False,False,Original Huawei Earphone AM116 Honor Headset Mic 3.5mm,Mobiles & Gadgets,Portable Audio,Earphones,,,4.7,383,783,Favorite (197),₱386,₱193,50% OFF,True,Free shipping with min order of ₱199,"Metro Manila, Metro Manila",₱0 - ₱50,No Brand,3cworld.ph,39.8K,1.6K,91%,within hours,34 months ago,29.7K,29059,True,False,False,"Black,Silver,Gold",False,False,5 Star (324),4 Star (29),3 Star (21),2 Star (1),1 Star (7),With Comments (115),With Media (79),"Half In-ear Headphone - Hybrid of In-ear and Traditional HeadphonesMulti-hole System - Great Sound QualityProfessional Accoustic Tuning - Balanced 3-frenquencyErgonomical Design - The Best Way to Wear an Earphone3-key Controler - Everything Becomes EasierMetal Housing - Sexy Look and Long Service TimeCompact Package - Don't Miss the Small DetailsFunction:For Mobile Phone,Common Headphone,MicrophStyle:In-EarLine Length:1.2mVolume Control:YesPlug Type:Line TypeCommunication:WiredWith Microphone:YesConnectors:3.5mmSensitivity:120±5dBFrequency Response Range:5-25000HzResistance:32Ω#Huawei#AM116#Earphone#Original"
https://shopee.ph/Ready-Stock-JBL-Tune-220TWS-Bluetooth-V5.0-Earphones-Wireless-Earbuds-In-ear-with-Stereo-Mic-and-Charging-Box-i.311296284.6056659512,20,False,False,Ready Stock JBL Tune 220TWS Bluetooth V5.0 Earphones Wireless Earbuds In-ear with Stereo Mic and Charging Box,Mobiles & Gadgets,Portable Audio,Earphones,,,5.0,26,270,Favorite (43),"₱2,888","₱1,888",35% OFF,False,,"Metro Manila, Metro Manila",₱0,No Brand,chengc.ph,519,63,100%,within hours,55 days ago,61,19614,True,False,False,"Black,Green,Blue,White",False,False,5 Star (26),4 Star (0),3 Star (0),2 Star (0),1 Star (0),With Comments (26),With Media (26),Brand Name: JBLVocalism Principle: DynamicControl Button: YesActive Noise-Cancellation: NoCommunication: WirelessVolume Control: YesStyle: In-EarSensitivity: 105dBWireless Type: BluetoothIs wireless: YesSupport APP: NoFunction: for Video GameFunction: For Mobile PhoneFunction: HiFi HeadphoneFunction: SportNumber Of Drivers: 2Connectors: NoneModel Number: Tune 220 twsSupport Memory Card: NoDriver Diameter: 12mmWaterproof: YesWith Microphone: Yes
https://shopee.ph/Heat-Sink-24mm-Vape-Heatsink-Cooling-Atty-RDTA-RTA-Atomizer-510-thread-i.127608044.3640060508,20,True,False,Heat Sink 24mm Vape Heatsink Cooling Atty RDTA RTA Atomizer 510 thread,Mobiles & Gadgets,E-cigarettes,Accessories,,,4.8,205,562,Favorite (50),₱76,₱75,1% OFF,True,Free shipping with min order of ₱500,"Metro Manila, Metro Manila",₱0 - ₱45,No Brand,vape_supplier,37.4K,1.5K,84%,within hours,21 months ago,25.2K,"Metro Manila, Metro Manila",False,False,False,"SS,YELLOW,BLACK,RAINBOW",False,False,5 Star (189),4 Star (6),3 Star (4),2 Star (0),1 Star (6),With Comments (47),With Media (34),"Product name: Heat sinkHeat Sink 24mm Vape Heatsink Cooling Atty RDTA RTA Atomizer 510 threadAvailable colors: SS, Black, Yellow, RainbowProduct name: Heat sinkHeat Sink 24mm Vape Heatsink Cooling Atty RDTA RTA Atomizer 510 threadAvailable colors: SS, Black, Yellow, RainbowProduct name: Heat sinkHeat Sink 24mm Vape Heatsink Cooling Atty RDTA RTA Atomizer 510 threadAvailable colors: SS, Black, Yellow, RainbowProduct name: Heat sinkHeat Sink 24mm Vape Heatsink Cooling Atty RDTA RTA Atomizer 510 threadAvailable colors: SS, Black, Yellow, RainbowProduct name: Heat sinkHeat Sink 24mm Vape Heatsink Cooling Atty RDTA RTA Atomizer 510 threadAvailable colors: SS, Black, Yellow, Rainbow"
https://shopee.ph/Suntex-Apollo-Supreme-B28SD-Soundbar-Wireless-Bluetooth-5.0-Speaker-with-FM-and-AUX-Outlet-i.84497533.2775288254,20,True,False,Suntex Apollo Supreme B28SD Soundbar Wireless Bluetooth 5.0 Speaker with FM and AUX Outlet,Mobiles & Gadgets,Portable Audio,Bluetooth Speaker,,,4.8,1.4K,2.6K,Favorite (2.3K),0,₱599 - ₱699,0,False,,"Metro Manila, Metro Manila",₱5,Apollo Supreme,suntex_ph,1.7K,68,98%,within hours,28 months ago,2.1K,"Metro Manila, Metro Manila",False,False,False,"B28sd Red,B28sd Black,Blue,B28sd Silver,B28sd Gold",False,False,5 Star (1.2K),4 Star (83),3 Star (22),2 Star (5),1 Star (24),With Comments (513),With Media (304),"Product Appearancesize 55MM*72MM*395mmCPU AC6926Loudspeaker 4R 5W*2FM radio built-inBattery Capacity 3.7V/800mA polymer batteryPort MicroUSBrechargeSuper Bass film 2 High quality super bass vibration filmThe key configuration Tap the switch button:pattern+The volume to add and subtract+Play/pausetechnical indexIncoming Current 5V-1Aoperating temperature 15℃ 55℃ -15℃-55℃Bluetooth version VER.5.0Bluetooth frequency 2.4GHzThe horn type High quality double 16 core hornMaximum power output 5W*2Microphone sensitivity 42db + 2Horn sensitivity 84~88 dbfrequency 160Hz~15KHzSNR >=90dBFMFrequency bandwidth range 76-108MHzscope The effective distance of bluetooth connection is 10 meterscharging voltage USB 5VBluetooth antenna/cruising power Ultra-low power consumption, ultra-long battery life, bluetooth music playback 1.2~1.5 hours;(the specific situation varies according to the actual environment)Port Micro USB 5PIN recharge"
https://shopee.ph/Baofeng-2-Pin-Mic-Headset-Earpiece-Ear-Hook-Earphone-Radio-Headset-i.71803054.1241536177,20,False,False,Baofeng 2 Pin Mic Headset Earpiece Ear Hook Earphone Radio Headset,Mobiles & Gadgets,Portable Audio,Earphones,,,4.6,477,3K,Favorite (171),₱118,₱59,50% OFF,True,Free shipping with min order of ₱500,"Metro Manila, Metro Manila",₱0 - ₱40,Baofeng,baofengph,13.3K,48,64%,within hours,30 months ago,12.2K,"Metro Manila, Metro Manila",False,True,False,,True,True,5 Star (287),4 Star (18),3 Star (19),2 Star (6),1 Star (20),With Comments (108),With Media (60),"2 Pin Mic Headset Earpiece Ear Hook Earphone for BaofengOriginal  Baofeng accessoriesFeatures:Clear sound performance.Concealment and convenient.Talk and listen without holding the radio.High-quality acoustic earphones.Compatible with: almost all the brand two way radio, such as for Baofeng UV-5R series, UV-5R, UV-5RA, UV-5RE, BF-888s, GT-3, etc.Descriptions:Both right and left ear can be worn comfortable.Long time wearing, no pain and not easy to fall off.Fits snugly in your ear easily which keeps your conversations private.Specification:Color: blackCompatible with: almost all the brand two way radio, such as for Baofeng UV-5R series, UV-5R, UV-5RA, UV-5RE, BF-888s, GT-3, etc.Size: 90*60mm...#BF-2 Pin Mic #Headset#earpiece#earhook#earphone#freeshipping #radi #walkietalki #muradit #wholesal #bigsal #malakas #stron #freeshippingshopee#baofeng #pofeng #cod #888s #uv5r #whosale #original#radio#Interphone#baofeng walkie talkie#interphone baofeng#baofeng set#walkie talkie set #radio walkie talkie baofeng#baofeng set of 2 #baofeng bf888s walkie talkie#baofeng 888s walkie talkie#baofeng set of 4 #baofeng set of 6#baofeng walkie talkie antenna#baofeng uv5r set of 2 #headset for baofeng walkie talkie#headset for baofeng walkie talkie#3 way radio#two way radio antenna#two way radio earpiece#yaesu two way radio#two way radio 4pcs#two way radio motors #versa two way radio#two way radio waterproof#Radio Headset#Radio Headset#Radio Headset#Radio Headset#Radio Headset#Radio Headset#Radio Headset#Radio Headset#Radio Headset#Radio Headset#Radio Headset#Radio Headset#Radio Headset#Radio Headset#Radio Headset#Radio Headset#Radio Headset#Radio Headset#Radio Headset#Radio Headset#Radio Headset#Radio Headset#Radio Headset#Radio Headset#Radio Headset#Radio Headset#Radio Headset#Radio Headset#Radio Headset#Radio Headset#Radio Headset#Radio Headset#Radio Headset#Radio Headset#Radio Headset#Radio Headset#Radio Headset#Radio Headset#Radio Headset#Radio Headset#Radio Headset#Radio Headset#Radio Headset#Radio Headset#Radio Headset#Radio Headset#Radio Headset#Radio Headset#Radio Headset#Radio Headset#Radio Headset#Radio Headset#Radio Headset#Radio Headset#Radio Headset"
https://shopee.ph/%E3%80%90Super-Sound-Quality-Closest-Original%E3%80%91Aivk-1-1-design-and-sound-quality-For-Airpods-2-headset-earbuds-include-wireless-charger-popup-support-free-refund-i.299291888.7452212550,20,True,False,【Super Sound Quality& Closest Original】Aivk 1:1 design and sound quality For Airpods 2 headset earbuds include wireless charger popup support free refund,Mobiles & Gadgets,Portable Audio,Earphones,,,4.9,110,303,Favorite (274),"₱2,999",₱589,80% OFF,True,Free shipping with min order of ₱500,"Metro Manila, Metro Manila",₱0,No Brand,aivk1.ph,2.5K,68,90%,within hours,3 months ago,3.1K,131,True,False,False,,False,False,5 Star (100),4 Star (8),3 Star (1),2 Star (0),1 Star (1),With Comments (42),With Media (21),"【2020 New Upgrade Airods & Sharing  Function】Aivk 1:1 design and sound quality  For Airpods 2 headset earbuds include wireless charger  popup support free refund   ❓Why you buy this product in my store?💖Answer: Now there are many many store selling this product, I don't know how the quality for others selling,But in my store, i can promise that our product sound quality is 90% near the original one at least. Because we are one new shop,so we must to sell the good quality product in order for our store to grow.   ------------------------------------------------Our product is focus on sound quality---------------------------------------------------   ------------------------------------------------Sound quality can compare with original airpods -----------------------------   ------------------------------------------------iIf have any quality problem, support free ferund ----------------------------------     💎1：1 product Design and Sound quality  💎1：1 Functional of airpods. Sharing Function/Wireless Charge/Popup/GPS/Rename  💎 Built-in Noise reduction effect         Features:✔ 1: 1 Copy Size ✔ Sharing  Function✔ Popup Window(IOS)✔Wireless Charging✔GPS Positioning (Find your earphones )✔Rename / Rename Bluetooth✔In-ear Detection (Play music when you put the earphone into your ear; Stop playing music when the earphone leaves your ear)✔Touch Induction✔Stereo✔Siri voice assistant (IOS)✔No LED light on the earphones✔Anti Magnetic✔Support Android / IOSParameter:Bluetooth: 5.0Bluetooth distance: 10 mHeadset Battery:45mAh Changing Box:400mAh Working hours: about 4-4.5 hours.Standby time: 60 hoursCharging time: 1 hoursPacking list:1 * a bluetooth headset1 * charging box1 * charging cable1 * user manual👍【Ready Stock】💖If you like our store ,please follow our store to get more discount in the future!!💖   🎁To be our follower,get surprise now!!!🎁  #earpods #apple #headset #headphone #headphones #earbuds #inpods  #wireless headset  #bluetooth headphone #bluetooth"
https://shopee.ph/samsung-headset-100-original-s5830-hs330-3.5mm-i.26082741.6953655252,20,False,False,samsung headset 100% original s5830 hs330 3.5mm,Mobiles & Gadgets,Portable Audio,Earphones,,,4.9,132,410,Favorite (40),₱299,₱99,67% OFF,True,Free shipping with min order of ₱199,"Metro Manila, Metro Manila",₱0 - ₱40,No Brand,ylife,35.2K,127,95%,within minutes,3 years ago,31.4K,"Metro Manila, Metro Manila",False,False,False,,False,False,5 Star (123),4 Star (5),3 Star (1),2 Star (0),1 Star (3),With Comments (33),With Media (16),"original samsung headset white3.5mmFeatures:•Integrated microphone•Enhanced dual unit dynamic headphones•The ergonomic design, easy to wear.•Winding preventing earphone line•The enhanced built-in microphone•Inline smart remote and mic on para-amid reinforce cables•Sealed in ear canal design for enhanced blocking of outside noise•Ergonomic ear clips for optimal wearing comfort and secure fit•High frequency sound high resolution dynamic low-frequency sound & amp.•Each channel consists of two pronunciation unit (bass unit, the treble unit)🖌 Cash on Delivery (COD) is availableof    🖌 Order Today Ship Tomorrow (Earliest Possible)      DELIVERY PERIOD:  🚚 2-4 days Metro Manila🚚 3-7 days Provincial"
https://shopee.ph/ReadyStock-JBL-T120-TWS-True-Wireless-Bluetooth-Earphones-TUNE-120TWS-Stereo-Earbuds-Bass-Sound-Headphones-Headset-with-Mic-Charging-Case-i.298541610.6550243763,20,False,False,ReadyStock JBL T120 TWS True Wireless Bluetooth Earphones TUNE 120TWS Stereo Earbuds Bass Sound Headphones Headset with Mic Charging Case,Mobiles & Gadgets,Portable Audio,Earphones,,,4.9,114,1.4K,Favorite (218),"₱1,899","₱1,299",32% OFF,False,,"Metro Manila, Metro Manila",₱0,No Brand,zzengbin.ph,1.7K,64,93%,within hours,3 months ago,366,43878,True,False,False,"Yellow,Black,Blue,White,Pink",False,False,5 Star (110),4 Star (1),3 Star (1),2 Star (0),1 Star (2),With Comments (98),With Media (37),Brand Name : JBLControl Button : YesActive Noise-Cancellation : YesStyle : True WirelessWireless Type : BluetoothConnectors : NoneCommunication : WirelessVocalism Principle : DynamicVolume Control : YesFrequency Response Range : 20-2000HzFunction : for Video GameFunction : For Mobile PhoneFunction : HiFi HeadphoneFunction : SportSensitivity : 96dBIs wireless : YesPlug Type : WirelessCodecs : Apt-XSupport Memory Card : NoWith Microphone : YesModel Number : JBL T120TWSResistance : 14ΩWaterproof : NoLine Length : NoneSupport APP : NoBluetooth : 4.2 ###Bluetooth Earphones####t120### Wireless###JBL T120###
https://shopee.ph/COD-Original-IPHONE-7-8-Plus-X-XS-XR-MAX-ip11-11pro-promax-Earphone-Earpod-Apple-Earphones-Earpods-i.14220858.6517116375,20,False,False,COD Original IPHONE 7 8 Plus X XS XR MAX ip11/11pro/ promax Earphone Earpod Apple Earphones Earpods,Mobiles & Gadgets,Portable Audio,Earphones,,,4.7,679,1.4K,Favorite (894),0,₱105 - ₱450,0,True,Free shipping with min order of ₱199,"Metro Manila, Metro Manila",₱0 - ₱50,No Brand,cristinlim,27.9K,608,63%,within hours,4 years ago,9.9K,"Metro Manila, Metro Manila",True,False,False,"18w Adoptor,12w adoptor,3.5 to lighning,Typec to lighning,Usb power,Lighning cable,Lighning erphone,Ori",True,True,5 Star (598),4 Star (35),3 Star (16),2 Star (12),1 Star (18),With Comments (256),With Media (167),"Welcome  ~~~~ 1.Ready stock， please don't hesitate to order.2. Order will be shipped out in 24 hours after payment（Not shipping on Sunday)- Design : Fashion and Comfortable, Lightweight, Tangle Free cord and soft touch feeling- Apply to : Game, Driving, Meetings, Running, Film and television.- Material : TPE high elastic stripe wire material, resistant to low temperature and permeability, that won't turn hard or variant,smooth grinding wire drawing line design.- Surprise : Use ergonomic design, conform to your ear's shape to stay comfortably in all day, also that won't slip out.- How use : Easy to use buttons,allows Play/Pause on your music tracks as well as all phone use without touching your phone,slide the volume button to control the music volume,good in feeling. Microphone and volume control are independent buttons, That help the microphone accept the voice better, and reduce the influence of nois Features:Unlike traditional, circular earbuds, the design of the new EarPods is defined by the geometry of the ear. More comfortable for more people than any other earbud-style headphone.The speakers inside earPods have been engineered to minimise sound loss and maximise sound output.So you get high-quality audio that's just as impressive as what you'd hear from more expensive headphones#Headset #Headphones #Lightweight #Game #Driving #Sport #Earbuds #Iphone7 #Iphone7plus #Iphone8 #Iphone8plus #iPhone #Phone #iPhone6 #iPhone6S #iphone6plus #iPhone6Splus #ipad #cod"
https://shopee.ph/Relx-3in1-pods-and-single-cut-i.13478018.4930723830,20,True,False,Relx 3in1 pods and single cut,Mobiles & Gadgets,E-cigarettes,Mods,,,5.0,414,1.6K,Favorite (118),0,₱250 - ₱750,0,True,Free shipping with min order of ₱500,"Metro Manila, Metro Manila",₱0 - ₱45,Relx,lalainedamores,923,32,84%,within hours,4 years ago,347,"Metro Manila, Metro Manila",False,False,False,"Blueberry/blueburst,Turbo red,Icyslush/whitefreeze,Ludou ice,Tropical fruit,Fragrant fruit,Gold sparkle,Mint/Menthol plus,Fresh red,Dark sparkle,Tangy purple,Classic,Pink zest/gfruit,Fruit tea,Mellow Melody,Exotic passion,Rubyburst,Lemon tea,Single cut,3in1 box",False,False,5 Star (406),4 Star (5),3 Star (3),2 Star (0),1 Star (0),With Comments (96),With Media (59),"As a global brand, RELX is born with technology DNA. With FEELM inside, the 360° heat conduction mode, which brings smoother throat-hit feeling to RELXers. RELX believe that technology leads to better experiences."
https://shopee.ph/MDZZ-i7S-TWS-Wireless-Earbuds-Bluetooth-V4.2-Stereo-Earphone-i.26619749.4640857913,20,False,False,MDZZ i7S TWS Wireless Earbuds Bluetooth V4.2 Stereo Earphone,Mobiles & Gadgets,Portable Audio,Earphones,,,4.6,248,761,Favorite (128),₱299,₱139 - ₱175,54% OFF,False,,"Metro Manila, Metro Manila",₱3 - ₱43,No Brand,tel09163613888,238.5K,487,68%,within minutes,3 years ago,227.9K,"Metro Manila, Metro Manila",True,False,False,"I7S White,I7S Black,I11 White",False,False,5 Star (205),4 Star (9),3 Star (17),2 Star (5),1 Star (12),With Comments (70),With Media (46),"Features: 1. listening to the song correct, support songs and call, 2. remind call number, the last call back, all intelligent Chinese and English voice prompts, boot, pair, shut down the phone power will be low voice prompts; 3. Power capacity will show on your Iphone, you can see the power situation anytime, do not worry about the electricity ,make your life without worry; 4. One to two connections, can be connected to two mobile phones at the same time 5. Bluetooth headset connected to the phone after the shutdown  , and then open the Bluetooth headset will connect back to the phone  automatically  , more convenient; 6. Intelligent compatibility: support all Bluetooth mobile phone, tablet, notebook, singing it, QQ music, movies, etc., universal all mobile phone   Specification:1. Driver: 15mm 2. Impedance: 32 OHM 3. Bluetooth version: Bluetooth v4.2 + EDR 4. Bluetooth use band: 2.4GHz 5. Power level: CLASS II 6. Output power: 30mW 7. Bluetooth distance: 10 meters barrier 8. Frequency response: 20-20000Hz 9. Operating voltage range: 3.0V-4.2V 10. Mic sensitivity: -42dB 11. With A2DP / AVRCP high quality stereo audio transmission and remote control protocol 12. Powerful noise de-noising circuit (active noise reduction) 13. switch between Chinese and English (boot does not connect Bluetooth state, press the switch 2 times, hear the tone switch successfully) 13. Talk time is about 2-3 hours 14. music time about 1.5-2 hours 15. Standby time is about 100 hours"
https://shopee.ph/-Ready-Stock-JBL-L3-Pro-TWS-Wireless-Earphones-Bluetooth-5.0-Binaural-Earbuds-Call-Touch-Control-i.298488985.4550271328,20,False,False,[Ready Stock] JBL L3 Pro TWS Wireless Earphones Bluetooth 5.0 Binaural Earbuds Call Touch Control,Mobiles & Gadgets,Portable Audio,Earphones,,,5.0,41,358,Favorite (111),"₱1,699","₱1,388",18% OFF,False,,"Metro Manila, Metro Manila",₱0,No Brand,zsshu.ph,1.7K,63,90%,within hours,3 months ago,396,9398,True,False,False,"Black,White",False,False,5 Star (41),4 Star (0),3 Star (0),2 Star (0),1 Star (0),With Comments (38),With Media (0),"Feature:1.Real wireless Bluetooth 5.0 provides powerful Bluetooth signal and anti-interference ability.2.The headset could automatically power on and match the phone after picked up, eliminating the troublesome operation of manual startup and pairing.3.Intelligent button control: You can do all operations with one single touch.4.CVC8.0 call noise reduction: Binaural call, supporting for call and providing high-definition call experience with adaptive noise reduction technology.5.Ergonomic design: Fit the auricle and no pain after long-time wearing, and it does not fall during the movement.6.The earphone could get charged from the 2500mAh charging case for several times. And the large-capacity charging box can charge your phone.7.Low power consumption, long battery life, long standby time is available after fully charged.8.The headphones could be used to answer/reject call, skip/play/pause songs, and activate voice assistant, such as Siri.Specification:Type: Wireless Bluetooth EarbudsBluetooth Version: V5.0Horn: M10*2Bluetooth Distance: 10mBattery Capacity of Charging Box: 400mAhBattery Capacity of Earbuds: 70mAhOutput Voltage: 5VPlay Time: 6HCharging Time: 2.5HColor: Black / White (Optional)Package Included:2 x Earbuds1 x Charging Box1 x Charging Cable1 x User Manual###Ready Stock###JBL### L3 ###TWS### Wireless Earphones ###Bluetooth 5.0###  Earbuds ###Tws Beats ###Wireless bluetooth#### Earphones###"
https://shopee.ph/Flex-100ml-Fat-Clouds-Vape-Juice-E-Liquid-Vaping-Low-Strength-High-VG-Legit-ejuice-eliquid-Dragondro-i.67747998.4542790498,20,True,False,Flex 100ml Fat Clouds Vape Juice E Liquid Vaping Low Strength High VG Legit ejuice eliquid Dragondro,Mobiles & Gadgets,E-cigarettes,E-Liquids,,,4.9,195,736,Favorite (70),0,₱110,0,True,Free shipping with min order of ₱500,"Metro Manila, Metro Manila",₱0 - ₱50,No Brand,evita7581,60.6K,372,89%,within hours,30 months ago,48.7K,"Metro Manila, Metro Manila",False,False,False,"Avocado,Strawberry Twinkies,Mango Barquillos,Jakolt,Ice Candy,Love Potion",False,False,5 Star (184),4 Star (4),3 Star (3),2 Star (2),1 Star (2),With Comments (46),With Media (31),100ml bottle of Flex vape juice.Made by Dragondrops & Fat CloudsLow 3mg nicotineHigh VG1 bottle only- picture to show all flavors available
https://shopee.ph/3D-Screen-Protector-Film-for-Xiaomi-Mi-band-5-4-Protective-Glass(SOOAX)-i.290518319.4345962482,20,True,False,3D Screen Protector Film for Xiaomi Mi band 5 4 Protective Glass(SOOAX),Mobiles & Gadgets,Wearables,Smart Watch Accessories,,,4.9,190,515,Favorite (75),₱79,₱68,14% OFF,True,Free shipping with min order of ₱199,"Metro Manila, Metro Manila",₱0 - ₱50,No Brand,sooax.ph,1.4K,127,100%,within minutes,3 months ago,895,20034,True,True,False,"for Mi Band 4,for Mi Band 5",False,False,5 Star (179),4 Star (4),3 Star (3),2 Star (1),1 Star (3),With Comments (53),With Media (39),"Type : Screen ProtectorsApplication Age Group : AdultCompatibility : for Xiaomi Mi Band 5 or Mi Band 4Shipping instructions:Orders already paid will be shipped within👍 48 hours.After-sell service:Best After-sell service,if have any problem about the product！Please chat with us , we will give you a solution！"
https://shopee.ph/2pcs-baofeng-Walkie-talkie-rod-high-gain-antenna-i.27806769.1233346343,20,False,False,2pcs baofeng Walkie-talkie rod high gain antenna,Mobiles & Gadgets,Mobiles,Walkie Talkie,,,4.6,155,1.1K,Favorite (49),0,₱99,0,True,Free shipping with min order of ₱199,"Metro Manila, Metro Manila",₱0 - ₱45,No Brand,aweicellphoneaccessories,6.4K,157,57%,within hours,3 years ago,2.1K,"Metro Manila, Metro Manila",False,False,False,,False,False,5 Star (84),4 Star (8),3 Star (4),2 Star (1),1 Star (6),With Comments (31),With Media (15),Color: BlackLength : 40 cm(full extended)Impedance : 50 ohmsMax power :50WattsVSWR : Less than 1.5Gain : 2.15 dBFrequency : 144/430 MHzBrand new and high quality
https://shopee.ph/Amoi-F9-TWS-Touch-Control-5.0-Bluetooth-Earphone-Wireless-Earphones-Stereo-LED-Display-Earbuds-Headset-i.295085187.5747411231,20,True,False,Amoi F9 TWS Touch Control 5.0 Bluetooth Earphone Wireless Earphones Stereo LED Display Earbuds Headset,Mobiles & Gadgets,Portable Audio,Earphones,,,5.0,129,328,Favorite (246),₱939,₱245 - ₱390,74% OFF,True,Free shipping with min order of ₱199,"Metro Manila, Metro Manila",₱0,No Brand,sunhai.ph,2.8K,110,92%,within minutes,3 months ago,1.6K,8293,False,True,False,"Digital display,No digital display",False,False,5 Star (124),4 Star (4),3 Star (1),2 Star (0),1 Star (0),With Comments (36),With Media (26),"Brand Name: sunhai/amoiControl Button: YesActive Noise-Cancellation: YesStyle: HeadphoneWireless Type: BluetoothConnectors: NoneCommunication: WirelessVocalism Principle: DynamicVolume Control: YesFrequency Response Range: 20-20000HzFunction: For Internet BarFunction: Monitor HeadphoneFunction: for Video GameFunction: Common HeadphoneFunction: For Mobile PhoneFunction: For iPodFunction: HiFi HeadphoneFunction: SportSensitivity: 120±3dBIs wireless: YesPlug Type: WirelessCodecs: NONESupport Memory Card: NoWith Microphone: YesModel Number:  F9 Mini TWS Wireless EarphoneResistance: 32ΩWaterproof: YesLine Length: NoneSupport APP: NoName:  Bluetooth Wireless HeadphonesColor: BlackType: Wireless Headphones, Bluetooth EarphoneFeature: Bluetooth Headphone, Wireless Earphones, Buetooth EarphonesFunction: LED Display, Intelligent Touch, fone de ouvidoBluetooth Version: Bluetooth V5.0Play Time: 4-5 Hours Wireless Bluetooth HeadsetFast Charging Time: 1 HoursCompatible Model: For iPhone XS Max For Sasmung S10 Plus For Huawei Xiaomi AndroidDropshipping/Wholesales: Support"
https://shopee.ph/JBL-C230-TWS-true-wireless-bluetooth-headset-wireless-headset-sports-headset-for-Android-and-IOS-i.311288719.4556658881,20,False,False,JBL C230 TWS true wireless bluetooth headset wireless headset sports headset for Android and IOS,Mobiles & Gadgets,Portable Audio,Earphones,,,5.0,26,268,Favorite (37),"₱1,799","₱1,388",23% OFF,False,,"Metro Manila, Metro Manila",₱0,No Brand,qinge.ph,518,62,100%,within hours,55 days ago,55,9507,True,False,False,"Black,Silver",False,False,5 Star (26),4 Star (0),3 Star (0),2 Star (0),1 Star (0),With Comments (26),With Media (25),"Brand Name: JBLModel: C230 TWSBluetooth version: 5.0Sensor: 2 x 5.8 mmFrequency response: 5Hz-22 kHz (-6dB)Signal to noise ratio:> 80dBHeadphone battery type: 60 mAh lithium ionCharging box battery type: 350 mAh, lithium ion polymerCharging time of charging box battery: 2 hours @ 5V, 0.5AMusic playback time: up to 3 hours (depending on volume and audio content)Charging box playing time: 12 hoursWeight: 5.8g x 2"
